location,lat,lng,date,time_start,mode,volume
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:15:00,bike,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:15:00,vehicle,219.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:30:00,ped,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:30:00,bike,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:30:00,vehicle,233.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:45:00,ped,4.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:45:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T08:45:00,vehicle,214.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T09:00:00,ped,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T09:00:00,bike,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T09:00:00,vehicle,224.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T09:15:00,ped,3.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T09:15:00,bike,3.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T09:15:00,vehicle,184.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:00:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:00:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:00:00,vehicle,159.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:15:00,ped,6.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:15:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:15:00,vehicle,161.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:30:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:30:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:30:00,vehicle,163.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:45:00,ped,6.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:45:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T10:45:00,vehicle,141.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:00:00,ped,5.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:00:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:00:00,vehicle,148.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:15:00,ped,4.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:15:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:15:00,vehicle,144.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:30:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:30:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:30:00,vehicle,138.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:45:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:45:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T11:45:00,vehicle,145.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:00:00,ped,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:00:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:00:00,vehicle,157.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:15:00,ped,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:15:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:15:00,vehicle,178.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:30:00,ped,3.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:30:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:30:00,vehicle,190.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:45:00,ped,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:45:00,bike,3.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T13:45:00,vehicle,169.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:00:00,ped,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:00:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:00:00,vehicle,168.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:15:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:15:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:15:00,vehicle,165.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:30:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:30:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:30:00,vehicle,174.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:45:00,ped,3.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:45:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T14:45:00,vehicle,223.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:00:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:00:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:00:00,vehicle,212.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:15:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:15:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:15:00,vehicle,179.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:30:00,ped,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:30:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:30:00,vehicle,200.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:45:00,ped,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:45:00,bike,5.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T16:45:00,vehicle,212.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:00:00,ped,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:00:00,bike,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:00:00,vehicle,178.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:15:00,ped,2.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:15:00,bike,5.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:15:00,vehicle,198.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:30:00,ped,5.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:30:00,bike,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:30:00,vehicle,232.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:45:00,ped,1.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:45:00,bike,0.0
Spadina Rd / Castle View Ave,43.6795424851773,-79.408993903692,2020-02-11,2020-02-11T17:45:00,vehicle,199.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T07:30:00,ped,98.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T07:30:00,bike,23.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T07:30:00,vehicle,361.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T07:45:00,ped,139.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T07:45:00,bike,28.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T07:45:00,vehicle,334.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:00:00,ped,112.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:00:00,bike,28.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:00:00,vehicle,355.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:15:00,ped,139.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:15:00,bike,32.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:15:00,vehicle,342.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:30:00,ped,151.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:30:00,bike,22.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:30:00,vehicle,383.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:45:00,ped,149.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:45:00,bike,25.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T08:45:00,vehicle,356.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T09:00:00,ped,141.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T09:00:00,bike,26.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T09:00:00,vehicle,345.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T09:15:00,ped,161.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T09:15:00,bike,32.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T09:15:00,vehicle,374.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:00:00,ped,237.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:00:00,bike,18.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:00:00,vehicle,302.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:15:00,ped,275.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:15:00,bike,39.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:15:00,vehicle,320.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:30:00,ped,287.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:30:00,bike,19.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:30:00,vehicle,313.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:45:00,ped,290.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:45:00,bike,40.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T10:45:00,vehicle,330.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:00:00,ped,365.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:00:00,bike,29.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:00:00,vehicle,350.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:15:00,ped,373.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:15:00,bike,38.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:15:00,vehicle,373.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:30:00,ped,398.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:30:00,bike,44.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:30:00,vehicle,339.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:45:00,ped,408.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:45:00,bike,35.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T11:45:00,vehicle,417.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:00:00,ped,449.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:00:00,bike,56.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:00:00,vehicle,378.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:15:00,ped,514.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:15:00,bike,58.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:15:00,vehicle,372.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:30:00,ped,502.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:30:00,bike,39.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:30:00,vehicle,464.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:45:00,ped,540.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:45:00,bike,53.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T13:45:00,vehicle,419.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:00:00,ped,508.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:00:00,bike,56.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:00:00,vehicle,411.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:30:00,ped,618.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:30:00,bike,60.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:30:00,vehicle,482.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:45:00,ped,546.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:45:00,bike,56.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T14:45:00,vehicle,485.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:00:00,ped,595.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:00:00,bike,72.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:00:00,vehicle,554.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:15:00,ped,546.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:15:00,bike,74.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:15:00,vehicle,497.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:30:00,ped,542.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:30:00,bike,76.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:30:00,vehicle,428.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:45:00,ped,617.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:45:00,bike,77.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T16:45:00,vehicle,475.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:00:00,ped,665.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:00:00,bike,92.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:00:00,vehicle,499.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:15:00,ped,613.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:15:00,bike,75.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:15:00,vehicle,491.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:30:00,ped,572.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:30:00,bike,87.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:30:00,vehicle,445.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:45:00,ped,618.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:45:00,bike,104.0
Bay St / Bloor St W,43.6697057879646,-79.3894814610709,2020-06-11,2020-06-11T17:45:00,vehicle,518.0
College St / Bay St,43.6608156633898,-79.3858549461133,2020-06-10,2020-06-10T08:45:00,ped,240.0
College St / Bay St,43.6608156633898,-79.3858549461133,2020-06-10,2020-06-10T08:45:00,bike,28.0
College St / Bay St,43.6608156633898,-79.3858549461133,2020-06-10,2020-06-10T08:45:00,vehicle,303.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T07:30:00,ped,1.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T07:30:00,bike,14.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T07:30:00,vehicle,69.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T07:45:00,ped,15.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T07:45:00,bike,32.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T07:45:00,vehicle,84.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:00:00,ped,21.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:00:00,bike,40.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:00:00,vehicle,114.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:15:00,ped,32.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:15:00,bike,36.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:15:00,vehicle,126.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:30:00,ped,40.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:30:00,bike,41.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:30:00,vehicle,127.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:45:00,ped,24.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:45:00,bike,31.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T08:45:00,vehicle,142.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T09:00:00,ped,23.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T09:00:00,bike,25.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T09:00:00,vehicle,128.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T09:15:00,ped,20.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T09:15:00,bike,23.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T09:15:00,vehicle,126.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:00:00,ped,20.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:00:00,bike,7.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:00:00,vehicle,149.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:15:00,ped,17.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:15:00,bike,22.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:15:00,vehicle,142.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:30:00,ped,18.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:30:00,bike,11.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:30:00,vehicle,128.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:45:00,ped,26.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:45:00,bike,9.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T10:45:00,vehicle,134.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:00:00,ped,45.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:00:00,bike,19.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:00:00,vehicle,120.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:15:00,ped,35.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:15:00,bike,15.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:15:00,vehicle,139.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:30:00,ped,43.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:30:00,bike,21.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:30:00,vehicle,157.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:45:00,ped,50.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:45:00,bike,16.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T12:45:00,vehicle,140.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T13:00:00,ped,44.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T13:00:00,bike,11.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T13:00:00,vehicle,138.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T13:15:00,ped,52.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T13:15:00,bike,13.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T13:15:00,vehicle,113.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T14:15:00,ped,33.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T14:15:00,bike,9.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T14:15:00,vehicle,105.0
D'Arcy St / Beverley St,43.6547993211998,-79.3942274359597,2020-02-11,2020-02-11T14:30:00,ped,40.0
